Train Type,Door No.,Case,Case Offset (m),Stop Error (m),Front Ref Position (m),Base Door Start (m),Door Width (m),Actual Door Start (m),Actual Door End (m),Open Unit Start,Open Unit End,Selected Unit Center (m),Door Center (m),Move Distance (m),Direction,Effective Opening Width (m),Min Required Width (m),Valid?,Command
GTX-A,1,2,1.05,-0.05,1,2.987,1.3,3.987,5.287,3,3,3.5,4.637,0.35,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,-0.05,1,2.987,1.3,3.987,5.287,4,4,4.9,4.637,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0,1.05,2.987,1.3,4.037,5.337,3,3,3.5,4.687,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0,1.05,2.987,1.3,4.037,5.337,4,4,4.9,4.687,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.05,1.1,2.987,1.3,4.087,5.387,3,3,3.5,4.737,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.05,1.1,2.987,1.3,4.087,5.387,4,4,4.9,4.737,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.1,1.15,2.987,1.3,4.137,5.437,3,3,3.5,4.787,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.1,1.15,2.987,1.3,4.137,5.437,4,4,4.9,4.787,1.4,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.15,1.2,2.987,1.3,4.187,5.487,3,3,3.5,4.837,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.15,1.2,2.987,1.3,4.187,5.487,4,4,4.9,4.837,1.4,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.2,1.25,2.987,1.3,4.237,5.537,4,4,4.9,4.887,1.4,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.25,1.3,2.987,1.3,4.287,5.587,4,4,4.9,4.937,1.4,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.3,1.35,2.987,1.3,4.337,5.637,4,4,4.9,4.987,1.4,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.3,1.35,2.987,1.3,4.337,5.637,5,5,6.3,4.987,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.35,1.4,2.987,1.3,4.387,5.687,4,4,4.9,5.037,1.225,RIGHT,1.3,1.3,OK,
GTX-A,1,2,1.05,0.35,1.4,2.987,1.3,4.387,5.687,5,5,6.3,5.037,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.35,0.875,2.987,1.3,3.862,5.162,3,3,3.5,4.512,0.35,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.35,0.875,2.987,1.3,3.862,5.162,4,4,4.9,4.512,1.05,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.3,0.925,2.987,1.3,3.912,5.212,3,3,3.5,4.562,0.35,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.3,0.925,2.987,1.3,3.912,5.212,4,4,4.9,4.562,1.05,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.25,0.975,2.987,1.3,3.962,5.262,3,3,3.5,4.612,0.35,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.25,0.975,2.987,1.3,3.962,5.262,4,4,4.9,4.612,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.2,1.025,2.987,1.3,4.012,5.312,3,3,3.5,4.662,0.35,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.2,1.025,2.987,1.3,4.012,5.312,4,4,4.9,4.662,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.15,1.075,2.987,1.3,4.062,5.362,3,3,3.5,4.712,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.15,1.075,2.987,1.3,4.062,5.362,4,4,4.9,4.712,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.1,1.125,2.987,1.3,4.112,5.412,3,3,3.5,4.762,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.1,1.125,2.987,1.3,4.112,5.412,4,4,4.9,4.762,1.225,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.05,1.175,2.987,1.3,4.162,5.462,3,3,3.5,4.812,0.175,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,-0.05,1.175,2.987,1.3,4.162,5.462,4,4,4.9,4.812,1.4,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0,1.225,2.987,1.3,4.212,5.512,4,4,4.9,4.862,1.4,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.05,1.275,2.987,1.3,4.262,5.562,4,4,4.9,4.912,1.4,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.1,1.325,2.987,1.3,4.312,5.612,4,4,4.9,4.962,1.4,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.1,1.325,2.987,1.3,4.312,5.612,5,5,6.3,4.962,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.15,1.375,2.987,1.3,4.362,5.662,4,4,4.9,5.012,1.4,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.15,1.375,2.987,1.3,4.362,5.662,5,5,6.3,5.012,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.2,1.425,2.987,1.3,4.412,5.712,4,4,4.9,5.062,1.225,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.2,1.425,2.987,1.3,4.412,5.712,5,5,6.3,5.062,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.25,1.475,2.987,1.3,4.462,5.762,4,4,4.9,5.112,1.225,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.25,1.475,2.987,1.3,4.462,5.762,5,5,6.3,5.112,0.175,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.3,1.525,2.987,1.3,4.512,5.812,4,4,4.9,5.162,1.225,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.3,1.525,2.987,1.3,4.512,5.812,5,5,6.3,5.162,0.35,LEFT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.35,1.575,2.987,1.3,4.562,5.862,4,4,4.9,5.212,1.05,RIGHT,1.3,1.3,OK,
GTX-A,1,1,1.225,0.35,1.575,2.987,1.3,4.562,5.862,5,5,6.3,5.212,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.35,-0.35,9.324,1.3,8.974,10.274,7,7,9.1,9.624,0.875,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.35,-0.35,9.324,1.3,8.974,10.274,0,0,10.5,9.624,0.525,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.3,-0.3,9.324,1.3,9.024,10.324,7,7,9.1,9.674,0.875,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.3,-0.3,9.324,1.3,9.024,10.324,0,0,10.5,9.674,0.525,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.25,-0.25,9.324,1.3,9.074,10.374,7,7,9.1,9.724,0.875,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.25,-0.25,9.324,1.3,9.074,10.374,0,0,10.5,9.724,0.7,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.2,-0.2,9.324,1.3,9.124,10.424,7,7,9.1,9.774,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.2,-0.2,9.324,1.3,9.124,10.424,0,0,10.5,9.774,0.7,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.15,-0.15,9.324,1.3,9.174,10.474,7,7,9.1,9.824,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.15,-0.15,9.324,1.3,9.174,10.474,0,0,10.5,9.824,0.7,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.1,-0.1,9.324,1.3,9.224,10.524,7,7,9.1,9.874,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.1,-0.1,9.324,1.3,9.224,10.524,0,0,10.5,9.874,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,-0.05,-0.05,9.324,1.3,9.274,10.574,7,7,9.1,9.924,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,-0.05,-0.05,9.324,1.3,9.274,10.574,0,0,10.5,9.924,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0,0,9.324,1.3,9.324,10.624,7,7,9.1,9.974,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0,0,9.324,1.3,9.324,10.624,0,0,10.5,9.974,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.05,0.05,9.324,1.3,9.374,10.674,7,7,9.1,10.024,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.05,0.05,9.324,1.3,9.374,10.674,0,0,10.5,10.024,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.1,0.1,9.324,1.3,9.424,10.724,7,7,9.1,10.074,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.1,0.1,9.324,1.3,9.424,10.724,0,0,10.5,10.074,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.15,0.15,9.324,1.3,9.474,10.774,7,7,9.1,10.124,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.15,0.15,9.324,1.3,9.474,10.774,0,0,10.5,10.124,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.2,0.2,9.324,1.3,9.524,10.824,7,7,9.1,10.174,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.2,0.2,9.324,1.3,9.524,10.824,0,0,10.5,10.174,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.25,0.25,9.324,1.3,9.574,10.874,7,7,9.1,10.224,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.25,0.25,9.324,1.3,9.574,10.874,0,0,10.5,10.224,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.3,0.3,9.324,1.3,9.624,10.924,7,7,9.1,10.274,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.3,0.3,9.324,1.3,9.624,10.924,0,0,10.5,10.274,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,8,0,0.35,0.35,9.324,1.3,9.674,10.974,7,7,9.1,10.324,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,8,0,0.35,0.35,9.324,1.3,9.674,10.974,0,0,10.5,10.324,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.35,-0.175,9.324,1.3,9.149,10.449,7,7,9.1,9.799,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.35,-0.175,9.324,1.3,9.149,10.449,0,0,10.5,9.799,0.7,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.3,-0.125,9.324,1.3,9.199,10.499,7,7,9.1,9.849,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.3,-0.125,9.324,1.3,9.199,10.499,0,0,10.5,9.849,0.7,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.25,-0.075,9.324,1.3,9.249,10.549,7,7,9.1,9.899,0.7,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.25,-0.075,9.324,1.3,9.249,10.549,0,0,10.5,9.899,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.2,-0.025,9.324,1.3,9.299,10.599,7,7,9.1,9.949,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.2,-0.025,9.324,1.3,9.299,10.599,0,0,10.5,9.949,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.15,0.025,9.324,1.3,9.349,10.649,7,7,9.1,9.999,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.15,0.025,9.324,1.3,9.349,10.649,0,0,10.5,9.999,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.1,0.075,9.324,1.3,9.399,10.699,7,7,9.1,10.049,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.1,0.075,9.324,1.3,9.399,10.699,0,0,10.5,10.049,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.05,0.125,9.324,1.3,9.449,10.749,7,7,9.1,10.099,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,-0.05,0.125,9.324,1.3,9.449,10.749,0,0,10.5,10.099,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0,0.175,9.324,1.3,9.499,10.799,7,7,9.1,10.149,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0,0.175,9.324,1.3,9.499,10.799,0,0,10.5,10.149,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.05,0.225,9.324,1.3,9.549,10.849,7,7,9.1,10.199,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.05,0.225,9.324,1.3,9.549,10.849,0,0,10.5,10.199,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.1,0.275,9.324,1.3,9.599,10.899,7,7,9.1,10.249,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.1,0.275,9.324,1.3,9.599,10.899,0,0,10.5,10.249,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.15,0.325,9.324,1.3,9.649,10.949,7,7,9.1,10.299,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.15,0.325,9.324,1.3,9.649,10.949,0,0,10.5,10.299,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.2,0.375,9.324,1.3,9.699,10.999,7,7,9.1,10.349,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.2,0.375,9.324,1.3,9.699,10.999,0,0,10.5,10.349,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.25,0.425,9.324,1.3,9.749,11.049,7,7,9.1,10.399,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.25,0.425,9.324,1.3,9.749,11.049,0,0,10.5,10.399,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.3,0.475,9.324,1.3,9.799,11.099,7,7,9.1,10.449,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.3,0.475,9.324,1.3,9.799,11.099,0,0,10.5,10.449,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,7,0.175,0.35,0.525,9.324,1.3,9.849,11.149,0,0,10.5,10.499,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.35,0,9.324,1.3,9.324,10.624,7,7,9.1,9.974,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.35,0,9.324,1.3,9.324,10.624,0,0,10.5,9.974,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.3,0.05,9.324,1.3,9.374,10.674,7,7,9.1,10.024,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.3,0.05,9.324,1.3,9.374,10.674,0,0,10.5,10.024,0.875,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.25,0.1,9.324,1.3,9.424,10.724,7,7,9.1,10.074,0.525,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.25,0.1,9.324,1.3,9.424,10.724,0,0,10.5,10.074,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.2,0.15,9.324,1.3,9.474,10.774,7,7,9.1,10.124,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.2,0.15,9.324,1.3,9.474,10.774,0,0,10.5,10.124,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.15,0.2,9.324,1.3,9.524,10.824,7,7,9.1,10.174,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.15,0.2,9.324,1.3,9.524,10.824,0,0,10.5,10.174,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.1,0.25,9.324,1.3,9.574,10.874,7,7,9.1,10.224,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.1,0.25,9.324,1.3,9.574,10.874,0,0,10.5,10.224,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.05,0.3,9.324,1.3,9.624,10.924,7,7,9.1,10.274,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,-0.05,0.3,9.324,1.3,9.624,10.924,0,0,10.5,10.274,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0,0.35,9.324,1.3,9.674,10.974,7,7,9.1,10.324,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0,0.35,9.324,1.3,9.674,10.974,0,0,10.5,10.324,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.05,0.4,9.324,1.3,9.724,11.024,7,7,9.1,10.374,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.05,0.4,9.324,1.3,9.724,11.024,0,0,10.5,10.374,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.1,0.45,9.324,1.3,9.774,11.074,7,7,9.1,10.424,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.1,0.45,9.324,1.3,9.774,11.074,0,0,10.5,10.424,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.15,0.5,9.324,1.3,9.824,11.124,0,0,10.5,10.474,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.2,0.55,9.324,1.3,9.874,11.174,0,0,10.5,10.524,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.25,0.6,9.324,1.3,9.924,11.224,0,0,10.5,10.574,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.25,0.6,9.324,1.3,9.924,11.224,1,1,11.9,10.574,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.3,0.65,9.324,1.3,9.974,11.274,0,0,10.5,10.624,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.3,0.65,9.324,1.3,9.974,11.274,1,1,11.9,10.624,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.35,0.7,9.324,1.3,10.024,11.324,0,0,10.5,10.674,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,6,0.35,0.35,0.7,9.324,1.3,10.024,11.324,1,1,11.9,10.674,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.35,0.175,9.324,1.3,9.499,10.799,7,7,9.1,10.149,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.35,0.175,9.324,1.3,9.499,10.799,0,0,10.5,10.149,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.3,0.225,9.324,1.3,9.549,10.849,7,7,9.1,10.199,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.3,0.225,9.324,1.3,9.549,10.849,0,0,10.5,10.199,1.05,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.25,0.275,9.324,1.3,9.599,10.899,7,7,9.1,10.249,0.35,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.25,0.275,9.324,1.3,9.599,10.899,0,0,10.5,10.249,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.2,0.325,9.324,1.3,9.649,10.949,7,7,9.1,10.299,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.2,0.325,9.324,1.3,9.649,10.949,0,0,10.5,10.299,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.15,0.375,9.324,1.3,9.699,10.999,7,7,9.1,10.349,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.15,0.375,9.324,1.3,9.699,10.999,0,0,10.5,10.349,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.1,0.425,9.324,1.3,9.749,11.049,7,7,9.1,10.399,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.1,0.425,9.324,1.3,9.749,11.049,0,0,10.5,10.399,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.05,0.475,9.324,1.3,9.799,11.099,7,7,9.1,10.449,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,-0.05,0.475,9.324,1.3,9.799,11.099,0,0,10.5,10.449,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0,0.525,9.324,1.3,9.849,11.149,0,0,10.5,10.499,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.05,0.575,9.324,1.3,9.899,11.199,0,0,10.5,10.549,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.1,0.625,9.324,1.3,9.949,11.249,0,0,10.5,10.599,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.1,0.625,9.324,1.3,9.949,11.249,1,1,11.9,10.599,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.15,0.675,9.324,1.3,9.999,11.299,0,0,10.5,10.649,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.15,0.675,9.324,1.3,9.999,11.299,1,1,11.9,10.649,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.2,0.725,9.324,1.3,10.049,11.349,0,0,10.5,10.699,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.2,0.725,9.324,1.3,10.049,11.349,1,1,11.9,10.699,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.25,0.775,9.324,1.3,10.099,11.399,0,0,10.5,10.749,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.25,0.775,9.324,1.3,10.099,11.399,1,1,11.9,10.749,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.3,0.825,9.324,1.3,10.149,11.449,0,0,10.5,10.799,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.3,0.825,9.324,1.3,10.149,11.449,1,1,11.9,10.799,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.35,0.875,9.324,1.3,10.199,11.499,0,0,10.5,10.849,1.05,RIGHT,1.3,1.3,OK,
GTX-A,2,5,0.525,0.35,0.875,9.324,1.3,10.199,11.499,1,1,11.9,10.849,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.35,0.35,9.324,1.3,9.674,10.974,7,7,9.1,10.324,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.35,0.35,9.324,1.3,9.674,10.974,0,0,10.5,10.324,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.3,0.4,9.324,1.3,9.724,11.024,7,7,9.1,10.374,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.3,0.4,9.324,1.3,9.724,11.024,0,0,10.5,10.374,1.225,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.25,0.45,9.324,1.3,9.774,11.074,7,7,9.1,10.424,0.175,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.25,0.45,9.324,1.3,9.774,11.074,0,0,10.5,10.424,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.2,0.5,9.324,1.3,9.824,11.124,0,0,10.5,10.474,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.15,0.55,9.324,1.3,9.874,11.174,0,0,10.5,10.524,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.1,0.6,9.324,1.3,9.924,11.224,0,0,10.5,10.574,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.1,0.6,9.324,1.3,9.924,11.224,1,1,11.9,10.574,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.05,0.65,9.324,1.3,9.974,11.274,0,0,10.5,10.624,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,-0.05,0.65,9.324,1.3,9.974,11.274,1,1,11.9,10.624,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0,0.7,9.324,1.3,10.024,11.324,0,0,10.5,10.674,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0,0.7,9.324,1.3,10.024,11.324,1,1,11.9,10.674,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.05,0.75,9.324,1.3,10.074,11.374,0,0,10.5,10.724,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.05,0.75,9.324,1.3,10.074,11.374,1,1,11.9,10.724,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.1,0.8,9.324,1.3,10.124,11.424,0,0,10.5,10.774,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.1,0.8,9.324,1.3,10.124,11.424,1,1,11.9,10.774,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.15,0.85,9.324,1.3,10.174,11.474,0,0,10.5,10.824,1.05,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.15,0.85,9.324,1.3,10.174,11.474,1,1,11.9,10.824,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.2,0.9,9.324,1.3,10.224,11.524,0,0,10.5,10.874,1.05,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.2,0.9,9.324,1.3,10.224,11.524,1,1,11.9,10.874,0.35,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.25,0.95,9.324,1.3,10.274,11.574,0,0,10.5,10.924,1.05,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.25,0.95,9.324,1.3,10.274,11.574,1,1,11.9,10.924,0.525,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.3,1,9.324,1.3,10.324,11.624,0,0,10.5,10.974,1.05,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.3,1,9.324,1.3,10.324,11.624,1,1,11.9,10.974,0.525,LEFT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.35,1.05,9.324,1.3,10.374,11.674,0,0,10.5,11.024,0.875,RIGHT,1.3,1.3,OK,
GTX-A,2,4,0.7,0.35,1.05,9.324,1.3,10.374,11.674,1,1,11.9,11.024,0.525,LEFT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.35,0.525,9.324,1.3,9.849,11.149,0,0,10.5,10.499,1.4,LEFT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.3,0.575,9.324,1.3,9.899,11.199,0,0,10.5,10.549,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.25,0.625,9.324,1.3,9.949,11.249,0,0,10.5,10.599,1.4,RIGHT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.25,0.625,9.324,1.3,9.949,11.249,1,1,11.9,10.599,0.175,LEFT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.2,0.675,9.324,1.3,9.999,11.299,0,0,10.5,10.649,1.225,RIGHT,1.3,1.3,OK,
GTX-A,2,3,0.875,-0.2,0.675,9.324,1.3,9.999,11.299,1,1,11.9,10.649,0.175,LEFT,1.3,1.3,OK,
